date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:16:07	52139/52139	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Oct%202024%2015:16:15%20GMT	https://dongyi.hk/wp-content/themes/dsl-global/assets/images/pattern1.png	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/themes/dsl-global/assets/images/pattern1.png	(from https://dongyi.hk/wp-content/themes/dsl-global/assets/css/custom.css?ver=1.0)
21:16:08	52125/52125	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Oct%202024%2015:16:16%20GMT	https://dongyi.hk/wp-content/themes/dsl-global/assets/images/bg4.jpg	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/themes/dsl-global/assets/images/bg4.jpg	(from https://dongyi.hk/wp-content/themes/dsl-global/assets/css/custom.css?ver=1.0)
21:16:13	213952/213952	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2030%20May%202023%2004:25:14%20GMT	https://dongyi.hk/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.20.0	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb732.eot	(from https://dongyi.hk/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
21:16:13	946655/946655	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Nov%202022%2013:34:54%20GMT	https://dongyi.hk/wp-content/themes/dsl-global/assets/images/17.png	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/themes/dsl-global/assets/images/17.png	(from https://dongyi.hk/wp-content/themes/dsl-global/assets/css/custom.css?ver=1.0)
21:16:14	94248/94248	---M--	200	added ('OK')	font/woff2	date:Tue,%2030%20May%202023%2004:25:14%20GMT	https://dongyi.hk/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.20.0	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb732.woff2	(from https://dongyi.hk/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
21:16:14	115572/115572	---M--	200	added ('OK')	font/woff	date:Tue,%2030%20May%202023%2004:25:15%20GMT	https://dongyi.hk/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.20.0	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb732.woff	(from https://dongyi.hk/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
21:16:16	321759/321759	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2030%20May%202023%2004:25:15%20GMT	https://dongyi.hk/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.20.0	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb732.svg	(from https://dongyi.hk/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
21:16:17	52011/52011	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Oct%202024%2015:16:25%20GMT	https://dongyi.hk/xhr.js	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/xhr.js	(from https://widget.trustpilot.com/bootstrap/v5/tp.widget.bootstrap.min.js?ver=1.0'%20async='async)
21:16:18	213792/213792	---M--	200	added ('OK')	font/ttf	date:Tue,%2030%20May%202023%2004:25:15%20GMT	https://dongyi.hk/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.20.0	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb732.ttf	(from https://dongyi.hk/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
21:16:18	1129539/1129539	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Nov%202022%2013:34:54%20GMT	https://dongyi.hk/wp-content/themes/dsl-global/assets/images/7.png	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/themes/dsl-global/assets/images/7.png	(from https://dongyi.hk/wp-content/themes/dsl-global/assets/css/custom.css?ver=1.0)
21:16:19	52003/52003	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Oct%202024%2015:16:26%20GMT	https://dongyi.hk/GET	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/GET	(from https://widget.trustpilot.com/bootstrap/v5/tp.widget.bootstrap.min.js?ver=1.0'%20async='async)
21:16:20	52059/52059	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Oct%202024%2015:16:28%20GMT	https://dongyi.hk/lib/widget-management.js	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/lib/widget-management.js	(from https://widget.trustpilot.com/bootstrap/v5/tp.widget.bootstrap.min.js?ver=1.0'%20async='async)
21:16:22	1624154/1624154	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Nov%202022%2013:34:54%20GMT	https://dongyi.hk/wp-content/themes/dsl-global/assets/images/product-header.png	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/themes/dsl-global/assets/images/product-header.png	(from https://dongyi.hk/wp-content/themes/dsl-global/assets/css/custom.css?ver=1.0)
21:16:23	17700/17700	---MC-	200	added ('OK')	application/json	date:Mon,%2021%20Oct%202024%2015:16:31%20GMT	https://dongyi.hk/wp-json/wp/v2/pages/399	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-json/wp/v2/pages/399.json	(from https://dongyi.hk/explore-us/)
21:16:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Oct%202024%2015:16:32%20GMT	https://dongyi.hk/?p=399	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/index0945.html	(from https://dongyi.hk/explore-us/)
21:16:24	2331/2331	---M--	200	added ('OK')	application/json	date:Mon,%2021%20Oct%202024%2015:16:32%20GMT	https://dongyi.hk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdongyi.hk%2Fexplore-us%2F	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-json/oembed/1.0/embed67ce.json	(from https://dongyi.hk/explore-us/)
21:16:25	2505/2505	---M-Z	200	added ('OK')	text/xml	date:Mon,%2021%20Oct%202024%2015:16:33%20GMT	https://dongyi.hk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdongyi.hk%2Fexplore-us%2F&format=xml	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-json/oembed/1.0/embed9c75	(from https://dongyi.hk/explore-us/)
21:16:29	301292/301292	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2003:42:08%20GMT	https://dongyi.hk/wp-content/uploads/2022/11/ethics_6360bbd9340013.532799881667283929.png	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/uploads/2022/11/ethics_6360bbd9340013.532799881667283929.png	(from https://dongyi.hk/explore-us/)
21:16:29	946768/946768	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2003:40:24%20GMT	https://dongyi.hk/wp-content/uploads/2022/11/ethics_6360bc1b2ef2d1.694846731667283995.png	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/uploads/2022/11/ethics_6360bc1b2ef2d1.694846731667283995.png	(from https://dongyi.hk/explore-us/)
21:16:32	183/183	---M--	200	added ('OK')	text/css	date:Tue,%2030%20May%202023%2005:42:49%20GMT	https://dongyi.hk/wp-content/uploads/elementor/css/post-434.css?ver=1685425369	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/uploads/elementor/css/post-4346ba0.css	(from https://dongyi.hk/product-category-list/)
21:16:32	714614/714614	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2003:44:28%20GMT	https://dongyi.hk/wp-content/uploads/2022/11/ethics_6360bc4e5f6930.629846961667284046.png	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/uploads/2022/11/ethics_6360bc4e5f6930.629846961667284046.png	(from https://dongyi.hk/explore-us/)
21:16:33	40816/40816	---MC-	200	added ('OK')	application/json	date:Mon,%2021%20Oct%202024%2015:16:41%20GMT	https://dongyi.hk/wp-json/wp/v2/pages/434	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-json/wp/v2/pages/434.json	(from https://dongyi.hk/product-category-list/)
21:16:34	1624154/1624154	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Nov%202022%2008:18:48%20GMT	https://dongyi.hk/wp-content/uploads/2022/11/product-header.png	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/uploads/2022/11/product-header.png	(from https://dongyi.hk/explore-us/)
21:16:34	2385/2385	---M--	200	added ('OK')	application/json	date:Mon,%2021%20Oct%202024%2015:16:43%20GMT	https://dongyi.hk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdongyi.hk%2Fproduct-category-list%2F	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-json/oembed/1.0/embed4b83.json	(from https://dongyi.hk/product-category-list/)
21:16:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Oct%202024%2015:16:42%20GMT	https://dongyi.hk/?p=434	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/index5442.html	(from https://dongyi.hk/product-category-list/)
21:16:35	2559/2559	---M-Z	200	added ('OK')	text/xml	date:Mon,%2021%20Oct%202024%2015:16:43%20GMT	https://dongyi.hk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdongyi.hk%2Fproduct-category-list%2F&format=xml	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-json/oembed/1.0/embedd181	(from https://dongyi.hk/product-category-list/)
21:16:36	359/359	---M-Z	200	added ('OK')	text/css	date:Fri,%2009%20Feb%202024%2005:54:16%20GMT	https://dongyi.hk/wp-content/uploads/elementor/css/post-370.css?ver=1707458056	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/uploads/elementor/css/post-3705fb2.css	(from https://dongyi.hk/news-events/)
21:16:38	2338/2338	---M--	200	added ('OK')	application/json	date:Mon,%2021%20Oct%202024%2015:16:46%20GMT	https://dongyi.hk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdongyi.hk%2Fnews-events%2F	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-json/oembed/1.0/embedfbad.json	(from https://dongyi.hk/news-events/)
21:16:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Oct%202024%2015:16:46%20GMT	https://dongyi.hk/?p=370	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/index12d0.html	(from https://dongyi.hk/news-events/)
21:16:38	792781/792781	---MC-	200	added ('OK')	application/json	date:Mon,%2021%20Oct%202024%2015:16:45%20GMT	https://dongyi.hk/wp-json/wp/v2/pages/370	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-json/wp/v2/pages/370.json	(from https://dongyi.hk/news-events/)
21:16:40	2513/2513	---M-Z	200	added ('OK')	text/xml	date:Mon,%2021%20Oct%202024%2015:16:48%20GMT	https://dongyi.hk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdongyi.hk%2Fnews-events%2F&format=xml	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-json/oembed/1.0/embed0833	(from https://dongyi.hk/news-events/)
21:16:40	198451/198451	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2004:33:32%20GMT	https://dongyi.hk/wp-content/uploads/2023/01/DSC03898-scaled.jpg	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/uploads/2023/01/DSC03898-scaled.jpg	(from https://dongyi.hk/news-events/)
21:16:40	75003/75003	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Nov%202022%2010:27:56%20GMT	https://dongyi.hk/wp-content/uploads/2022/11/63502195b0fa7.jpg	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/uploads/2022/11/63502195b0fa7.jpg	(from https://dongyi.hk/news-events/)
21:16:41	53498/53498	---M--	200	added ('OK')	image/webp	date:Mon,%2028%20Nov%202022%2009:44:17%20GMT	https://dongyi.hk/wp-content/uploads/2022/11/knitwear-2.webp	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/uploads/2022/11/knitwear-2.webp	(from https://dongyi.hk/news-events/)
21:16:41	1287/1287	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Jul%202022%2008:25:00%20GMT	https://scontent-sin11-1.xx.fbcdn.net/v/t39.30808-1/290527353_553501513136759_1225644435505681827_n.jpg?stp=cp0_dst-jpg_s50x50&_nc_cat=105&ccb=1-7&_nc_sid=6738e8&_nc_ohc=Zd-25XeBvR8Q7kNvgF6S12H&_nc_ht=scontent-sin11-1.xx&edm=AKIiGfEEAAAA&_nc_gid=A_hP3aB4tN16alZkSTBuz8i&oh=00_AYD2isF8UcBqAtMQWboGsfdwMgowkiNkoEwmiKg2HmUUSg&oe=671C4D55	C:/My%20Web%20Sites/https___dongyi.hk_/scontent-sin11-1.xx.fbcdn.net/v/t39.30808-1/290527353_553501513136759_1225644435505681827_nacc2.jpg	(from https://dongyi.hk/news-events/)
21:16:42	75169/75169	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Oct%202024%2015:16:50%20GMT	https://dongyi.hk/bgmea-demands-to-implement-source-tax-dsl-blog/	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/bgmea-demands-to-implement-source-tax-dsl-blog/index.html	(from https://dongyi.hk/news-events/)
21:16:42	79086/79086	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Oct%202024%2015:16:50%20GMT	https://dongyi.hk/dsl-3rd-anniversary-celebration-dsl-blog/	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/dsl-3rd-anniversary-celebration-dsl-blog/index.html	(from https://dongyi.hk/news-events/)
21:16:42	176/176	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Feb%202024%2004:41:08%20GMT	https://dongyi.hk/wp-content/plugins/custom-facebook-feed-pro/assets/img/placeholder.png	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/plugins/custom-facebook-feed-pro/assets/img/placeholder.png	(from https://dongyi.hk/news-events/)
21:16:44	836779/836779	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Nov%202022%2003:27:42%20GMT	https://dongyi.hk/wp-content/uploads/2022/11/blog_6361091cee9444.333294011667303708.jpg	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/uploads/2022/11/blog_6361091cee9444.333294011667303708.jpg	(from https://dongyi.hk/news-events/)
21:16:47	73860/73860	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Oct%202024%2015:16:51%20GMT	https://dongyi.hk/rmg-exports-increase-dsl-blog/	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/rmg-exports-increase-dsl-blog/index.html	(from https://dongyi.hk/news-events/)
21:16:47	79370/79370	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Oct%202024%2015:16:51%20GMT	https://dongyi.hk/knitwear-continues-dominance-in-export-dsl-blog/	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/knitwear-continues-dominance-in-export-dsl-blog/index.html	(from https://dongyi.hk/news-events/)
21:16:48	76670/76670	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Oct%202024%2015:16:52%20GMT	https://dongyi.hk/buying-house-role-in-rmg-sector-of-bangladesh/	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/buying-house-role-in-rmg-sector-of-bangladesh/index.html	(from https://dongyi.hk/news-events/)
21:16:48	57712/57712	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Oct%202024%2015:16:53%20GMT	https://dongyi.hk/category/events/	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/category/events/index.html	(from https://dongyi.hk/news-events/)
21:16:48	5227/5227	---M-Z	200	added ('OK')	text/css	date:Tue,%2030%20May%202023%2005:24:35%20GMT	https://dongyi.hk/wp-content/uploads/elementor/css/post-403.css?ver=1685424275	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/uploads/elementor/css/post-403a24d.css	(from https://dongyi.hk/contact/)
21:16:49	57912/57912	---M-Z	200	added ('OK')	text/css	date:Tue,%2030%20May%202023%2004:25:14%20GMT	https://dongyi.hk/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://dongyi.hk/contact/)
21:16:49	197854/197854	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2009:52:49%20GMT	https://dongyi.hk/wp-content/uploads/2022/11/contact-us-1-768x550.png	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/uploads/2022/11/contact-us-1-768x550.png	(from https://dongyi.hk/contact/)
21:16:49	81336/81336	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Oct%202024%2015:16:57%20GMT	https://dongyi.hk/dsl-targets-100-mn-revenue-by-2025/	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/dsl-targets-100-mn-revenue-by-2025/index.html	(from https://dongyi.hk/news-events/)
21:16:49	59434/59434	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Oct%202024%2015:16:57%20GMT	https://dongyi.hk/category/uncategorized/	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/category/uncategorized/index.html	(from https://dongyi.hk/news-events/)
21:16:49	677/677	---M-Z	200	added ('OK')	text/css	date:Tue,%2030%20May%202023%2004:25:14%20GMT	https://dongyi.hk/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://dongyi.hk/contact/)
21:16:50	28941/28941	---MC-	200	added ('OK')	application/json	date:Mon,%2021%20Oct%202024%2015:16:58%20GMT	https://dongyi.hk/wp-json/wp/v2/pages/403	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-json/wp/v2/pages/403.json	(from https://dongyi.hk/contact/)
21:16:51	2283/2283	---M--	200	added ('OK')	application/json	date:Mon,%2021%20Oct%202024%2015:16:59%20GMT	https://dongyi.hk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdongyi.hk%2Fcontact%2F	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-json/oembed/1.0/embed57c8.json	(from https://dongyi.hk/contact/)
21:16:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Oct%202024%2015:16:59%20GMT	https://dongyi.hk/?p=403	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/index23ea.html	(from https://dongyi.hk/contact/)
21:16:52	2458/2458	---M-Z	200	added ('OK')	text/xml	date:Mon,%2021%20Oct%202024%2015:17:00%20GMT	https://dongyi.hk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdongyi.hk%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-json/oembed/1.0/embed33e6	(from https://dongyi.hk/contact/)
21:16:52	19282/19282	---M-Z	200	added ('OK')	text/css	date:Tue,%2012%20Apr%202022%2000:10:32%20GMT	https://dongyi.hk/wp-content/plugins/elementor-pro/assets/css/widget-animated-headline.min.css	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/plugins/elementor-pro/assets/css/widget-animated-headline.min.css	(from https://dongyi.hk/contact/)
21:16:53	30834/30834	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Jul%202024%2012:19:58%20GMT	https://dongyi.hk/wp-content/uploads/elementor/css/post-615.css?ver=1720613998	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/uploads/elementor/css/post-615f8b9.css	(from https://dongyi.hk/join-us/)
21:16:53	191335/191335	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Nov%202022%2003:27:46%20GMT	https://dongyi.hk/wp-content/uploads/2022/11/blog_6361097546d553.778025241667303797.jpg	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/uploads/2022/11/blog_6361097546d553.778025241667303797.jpg	(from https://dongyi.hk/join-us/)
21:16:54	46973/46973	---MC-	200	added ('OK')	application/json	date:Mon,%2021%20Oct%202024%2015:17:02%20GMT	https://dongyi.hk/wp-json/wp/v2/pages/615	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-json/wp/v2/pages/615.json	(from https://dongyi.hk/join-us/)
21:16:55	2347/2347	---M--	200	added ('OK')	application/json	date:Mon,%2021%20Oct%202024%2015:17:03%20GMT	https://dongyi.hk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdongyi.hk%2Fjoin-us%2F	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-json/oembed/1.0/embed9315.json	(from https://dongyi.hk/join-us/)
21:16:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Oct%202024%2015:17:03%20GMT	https://dongyi.hk/?p=615	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/index2f7a.html	(from https://dongyi.hk/join-us/)
21:16:55	2555/2555	---M-Z	200	added ('OK')	text/xml	date:Mon,%2021%20Oct%202024%2015:17:04%20GMT	https://dongyi.hk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdongyi.hk%2Fjoin-us%2F&format=xml	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-json/oembed/1.0/embed5b34	(from https://dongyi.hk/join-us/)
21:16:55	11395/11395	---M-Z	200	added ('OK')	text/css	date:Tue,%2012%20Apr%202022%2000:10:32%20GMT	https://dongyi.hk/wp-content/plugins/elementor-pro/assets/css/widget-call-to-action.min.css	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/plugins/elementor-pro/assets/css/widget-call-to-action.min.css	(from https://dongyi.hk/join-us/)
21:16:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Oct%202024%2015:17:04%20GMT	https://dongyi.hk/join-us/merchandise-manager-woven1	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/join-us/merchandise-manager-woven1	(from https://dongyi.hk/join-us/)
21:16:57	30084/30084	---M--	200	added ('OK')	image/webp	date:Thu,%2024%20Nov%202022%2008:41:45%20GMT	https://dongyi.hk/wp-content/uploads/2022/11/man-having-online-job-interview_52683-43379.webp	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-content/uploads/2022/11/man-having-online-job-interview_52683-43379.webp	(from https://dongyi.hk/join-us/)
21:16:58	71833/71833	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Oct%202024%2015:17:05%20GMT	https://dongyi.hk/join-us/merchandise-manager-woven1/	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/join-us/merchandise-manager-woven1/index.html	(from https://dongyi.hk/join-us/)
21:16:58	71212/71212	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Oct%202024%2015:17:06%20GMT	https://dongyi.hk/join-us/merchandise-manager-jersey/	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/join-us/merchandise-manager-jersey/index.html	(from https://dongyi.hk/join-us/)
21:16:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Oct%202024%2015:17:06%20GMT	https://dongyi.hk/join-us/merchandiser-woven-denim1	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/join-us/merchandiser-woven-denim1	(from https://dongyi.hk/join-us/)
21:17:04	69782/69782	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Oct%202024%2015:17:08%20GMT	https://dongyi.hk/join-us/merchandiser-jersey/	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/join-us/merchandiser-jersey/index.html	(from https://dongyi.hk/join-us/)
21:17:05	70357/70357	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Oct%202024%2015:17:08%20GMT	https://dongyi.hk/join-us/product-development-manager-jersey/	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/join-us/product-development-manager-jersey/index.html	(from https://dongyi.hk/join-us/)
21:17:06	71694/71694	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Oct%202024%2015:17:08%20GMT	https://dongyi.hk/join-us/merchandiser-woven-denim1/	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/join-us/merchandiser-woven-denim1/index.html	(from https://dongyi.hk/join-us/)
21:17:06	71316/71316	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Oct%202024%2015:17:09%20GMT	https://dongyi.hk/join-us/product-developer-jersey/	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/join-us/product-developer-jersey/index.html	(from https://dongyi.hk/join-us/)
21:17:09	71279/71279	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Oct%202024%2015:17:16%20GMT	https://dongyi.hk/join-us/product-developer-denim/	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/join-us/product-developer-denim/index.html	(from https://dongyi.hk/join-us/)
21:17:09	71281/71281	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Oct%202024%2015:17:16%20GMT	https://dongyi.hk/join-us/product-developer-sweater/	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/join-us/product-developer-sweater/index.html	(from https://dongyi.hk/join-us/)
21:17:10	69796/69796	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Oct%202024%2015:17:16%20GMT	https://dongyi.hk/join-us/designer-jersey/	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/join-us/designer-jersey/index.html	(from https://dongyi.hk/join-us/)
21:17:10	70092/70092	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Oct%202024%2015:17:16%20GMT	https://dongyi.hk/join-us/fabric-developer-jersey/	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/join-us/fabric-developer-jersey/index.html	(from https://dongyi.hk/join-us/)
21:17:10	7703/7703	---M--	200	added ('OK')	application/json	date:Mon,%2021%20Oct%202024%2015:17:18%20GMT	https://dongyi.hk/wp-json/wp/v2/product_cat/65	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/wp-json/wp/v2/product_cat/65.json	(from https://dongyi.hk/product-category/kids-fashion/kids-bottom-denim/)
21:17:12	968/968	---M--	200	added ('OK')	application/rss+xml	etag:%22c8210fd89827212179a07d1268d79a8a%22	https://dongyi.hk/product-category/kids-fashion/kids-bottom-denim/feed/	C:/My%20Web%20Sites/https___dongyi.hk_/dongyi.hk/product-category/kids-fashion/kids-bottom-denim/feed/index.html	(from https://dongyi.hk/product-category/kids-fashion/kids-bottom-denim/)
